"","REF_DATE","City","Province","VALUE","covid"
"1",2017-10-01,"St. John's","NL",92.7,"Pre-COVID"
"2",2017-11-01,"St. John's","NL",94.4,"Pre-COVID"
"3",2017-12-01,"St. John's","NL",98.6,"Pre-COVID"
"4",2018-01-01,"St. John's","NL",102.5,"Pre-COVID"
"5",2018-02-01,"St. John's","NL",101.4,"Pre-COVID"
"6",2018-03-01,"St. John's","NL",98,"Pre-COVID"
"7",2018-04-01,"St. John's","NL",103.6,"Pre-COVID"
"8",2018-05-01,"St. John's","NL",108.6,"Pre-COVID"
"9",2018-06-01,"St. John's","NL",111.8,"Pre-COVID"
"10",2018-07-01,"St. John's","NL",113,"Pre-COVID"
"11",2018-08-01,"St. John's","NL",109.7,"Pre-COVID"
"12",2018-09-01,"St. John's","NL",113.8,"Pre-COVID"
"13",2018-10-01,"St. John's","NL",116.1,"Pre-COVID"
"14",2018-11-01,"St. John's","NL",114.9,"Pre-COVID"
"15",2018-12-01,"St. John's","NL",102,"Pre-COVID"
"16",2019-01-01,"St. John's","NL",94.7,"Pre-COVID"
"17",2019-02-01,"St. John's","NL",101.9,"Pre-COVID"
"18",2019-03-01,"St. John's","NL",105.1,"Pre-COVID"
"19",2019-04-01,"St. John's","NL",105.8,"Pre-COVID"
"20",2019-05-01,"St. John's","NL",109.5,"Pre-COVID"
"21",2019-06-01,"St. John's","NL",101,"Pre-COVID"
"22",2019-07-01,"St. John's","NL",101.9,"Pre-COVID"
"23",2019-08-01,"St. John's","NL",99.9,"Pre-COVID"
"24",2019-09-01,"St. John's","NL",99.3,"Pre-COVID"
"25",2019-10-01,"St. John's","NL",104.5,"Pre-COVID"
"26",2019-11-01,"St. John's","NL",106,"Pre-COVID"
"27",2019-12-01,"St. John's","NL",104.6,"Pre-COVID"
"28",2020-01-01,"St. John's","NL",107,"Pre-COVID"
"29",2020-02-01,"St. John's","NL",91.2,"Pre-COVID"
"30",2020-03-01,"St. John's","NL",87.2,"COVID"
"31",2020-04-01,"St. John's","NL",69.7,"COVID"
"32",2020-05-01,"St. John's","NL",58.8,"COVID"
"33",2020-06-01,"St. John's","NL",67.6,"COVID"
"34",2020-07-01,"St. John's","NL",77.1,"COVID"
"35",2020-08-01,"St. John's","NL",77,"COVID"
"36",2020-09-01,"St. John's","NL",75.3,"COVID"
"37",2020-10-01,"St. John's","NL",70.2,"COVID"
"38",2020-11-01,"St. John's","NL",74.7,"COVID"
"39",2020-12-01,"St. John's","NL",84.5,"COVID"
"40",2021-01-01,"St. John's","NL",89.8,"COVID"
"41",2021-02-01,"St. John's","NL",88.8,"COVID"
"42",2021-03-01,"St. John's","NL",98.4,"COVID"
"43",2021-04-01,"St. John's","NL",100.4,"COVID"
"44",2021-05-01,"St. John's","NL",104.5,"COVID"
"45",2021-06-01,"St. John's","NL",106.7,"COVID"
"46",2021-07-01,"St. John's","NL",112.2,"COVID"
"47",2021-08-01,"St. John's","NL",113.7,"COVID"
"48",2021-09-01,"St. John's","NL",113.5,"COVID"
"49",2021-10-01,"St. John's","NL",118.9,"COVID"
"50",2021-11-01,"St. John's","NL",121.5,"COVID"
"51",2021-12-01,"St. John's","NL",113.8,"COVID"
"52",2022-01-01,"St. John's","NL",121,"COVID"
"53",2022-02-01,"St. John's","NL",134.6,"COVID"
"54",2022-03-01,"St. John's","NL",164.5,"COVID"
"55",2022-04-01,"St. John's","NL",202,"COVID"
"56",2022-05-01,"St. John's","NL",235,"COVID"
"57",2022-06-01,"St. John's","NL",196.1,"COVID"
"58",2022-07-01,"St. John's","NL",179.5,"COVID"
"59",2022-08-01,"St. John's","NL",162.8,"Post-COVID"
"60",2022-09-01,"St. John's","NL",175.4,"Post-COVID"
"61",2022-10-01,"St. John's","NL",210,"Post-COVID"
"62",2022-11-01,"St. John's","NL",201,"Post-COVID"
"63",2022-12-01,"St. John's","NL",170.3,"Post-COVID"
"64",2023-01-01,"St. John's","NL",169.6,"Post-COVID"
"65",2023-02-01,"St. John's","NL",212,"Post-COVID"
"66",2023-03-01,"St. John's","NL",156.8,"Post-COVID"
"67",2023-04-01,"St. John's","NL",152,"Post-COVID"
"68",2023-05-01,"St. John's","NL",128.9,"Post-COVID"
"69",2023-06-01,"St. John's","NL",128.9,"Post-COVID"
"70",2023-07-01,"St. John's","NL",149.8,"Post-COVID"
"71",2023-08-01,"St. John's","NL",164.7,"Post-COVID"
"72",2023-09-01,"St. John's","NL",173.9,"Post-COVID"
"73",2023-10-01,"St. John's","NL",167.2,"Post-COVID"
"74",2023-11-01,"St. John's","NL",154.5,"Post-COVID"
"75",2023-12-01,"St. John's","NL",157.5,"Post-COVID"
"76",2024-01-01,"St. John's","NL",133.2,"Post-COVID"
"77",2024-02-01,"St. John's","NL",141.8,"Post-COVID"
"78",2024-03-01,"St. John's","NL",142.8,"Post-COVID"
"79",2024-04-01,"St. John's","NL",140.8,"Post-COVID"
"80",2024-05-01,"St. John's","NL",135.5,"Post-COVID"
"81",2024-06-01,"St. John's","NL",130,"Post-COVID"
"82",2024-07-01,"St. John's","NL",138,"Post-COVID"
"83",2024-08-01,"St. John's","NL",128.2,"Post-COVID"
"84",2024-09-01,"St. John's","NL",124.5,"Post-COVID"
"85",2024-10-01,"St. John's","NL",123.1,"Post-COVID"
"86",2024-11-01,"St. John's","NL",133.5,"Post-COVID"
"87",2024-12-01,"St. John's","NL",134.8,"Post-COVID"
"88",2017-10-01,"Charlottetown and Summerside","PE",82.7,"Pre-COVID"
"89",2017-11-01,"Charlottetown and Summerside","PE",88.9,"Pre-COVID"
"90",2017-12-01,"Charlottetown and Summerside","PE",91.6,"Pre-COVID"
"91",2018-01-01,"Charlottetown and Summerside","PE",95,"Pre-COVID"
"92",2018-02-01,"Charlottetown and Summerside","PE",93.7,"Pre-COVID"
"93",2018-03-01,"Charlottetown and Summerside","PE",93.8,"Pre-COVID"
"94",2018-04-01,"Charlottetown and Summerside","PE",96.8,"Pre-COVID"
"95",2018-05-01,"Charlottetown and Summerside","PE",100.5,"Pre-COVID"
"96",2018-06-01,"Charlottetown and Summerside","PE",102.2,"Pre-COVID"
"97",2018-07-01,"Charlottetown and Summerside","PE",100.9,"Pre-COVID"
"98",2018-08-01,"Charlottetown and Summerside","PE",99,"Pre-COVID"
"99",2018-09-01,"Charlottetown and Summerside","PE",99,"Pre-COVID"
"100",2018-10-01,"Charlottetown and Summerside","PE",107.7,"Pre-COVID"
"101",2018-11-01,"Charlottetown and Summerside","PE",108.2,"Pre-COVID"
"102",2018-12-01,"Charlottetown and Summerside","PE",93.9,"Pre-COVID"
"103",2019-01-01,"Charlottetown and Summerside","PE",88.6,"Pre-COVID"
"104",2019-02-01,"Charlottetown and Summerside","PE",96.5,"Pre-COVID"
"105",2019-03-01,"Charlottetown and Summerside","PE",98.2,"Pre-COVID"
"106",2019-04-01,"Charlottetown and Summerside","PE",99.2,"Pre-COVID"
"107",2019-05-01,"Charlottetown and Summerside","PE",103.7,"Pre-COVID"
"108",2019-06-01,"Charlottetown and Summerside","PE",96.5,"Pre-COVID"
"109",2019-07-01,"Charlottetown and Summerside","PE",97.8,"Pre-COVID"
"110",2019-08-01,"Charlottetown and Summerside","PE",92.5,"Pre-COVID"
"111",2019-09-01,"Charlottetown and Summerside","PE",95.2,"Pre-COVID"
"112",2019-10-01,"Charlottetown and Summerside","PE",99.4,"Pre-COVID"
"113",2019-11-01,"Charlottetown and Summerside","PE",100.5,"Pre-COVID"
"114",2019-12-01,"Charlottetown and Summerside","PE",101.5,"Pre-COVID"
"115",2020-01-01,"Charlottetown and Summerside","PE",104.7,"Pre-COVID"
"116",2020-02-01,"Charlottetown and Summerside","PE",89.4,"Pre-COVID"
"117",2020-03-01,"Charlottetown and Summerside","PE",79.8,"COVID"
"118",2020-04-01,"Charlottetown and Summerside","PE",67.3,"COVID"
"119",2020-05-01,"Charlottetown and Summerside","PE",55.7,"COVID"
"120",2020-06-01,"Charlottetown and Summerside","PE",60.7,"COVID"
"121",2020-07-01,"Charlottetown and Summerside","PE",70.1,"COVID"
"122",2020-08-01,"Charlottetown and Summerside","PE",70.1,"COVID"
"123",2020-09-01,"Charlottetown and Summerside","PE",69.1,"COVID"
"124",2020-10-01,"Charlottetown and Summerside","PE",69.9,"COVID"
"125",2020-11-01,"Charlottetown and Summerside","PE",70.1,"COVID"
"126",2020-12-01,"Charlottetown and Summerside","PE",77.1,"COVID"
"127",2021-01-01,"Charlottetown and Summerside","PE",81.3,"COVID"
"128",2021-02-01,"Charlottetown and Summerside","PE",88.3,"COVID"
"129",2021-03-01,"Charlottetown and Summerside","PE",96.2,"COVID"
"130",2021-04-01,"Charlottetown and Summerside","PE",99.3,"COVID"
"131",2021-05-01,"Charlottetown and Summerside","PE",94.1,"COVID"
"132",2021-06-01,"Charlottetown and Summerside","PE",97.2,"COVID"
"133",2021-07-01,"Charlottetown and Summerside","PE",101.4,"COVID"
"134",2021-08-01,"Charlottetown and Summerside","PE",103.6,"COVID"
"135",2021-09-01,"Charlottetown and Summerside","PE",105.4,"COVID"
"136",2021-10-01,"Charlottetown and Summerside","PE",117.5,"COVID"
"137",2021-11-01,"Charlottetown and Summerside","PE",120.1,"COVID"
"138",2021-12-01,"Charlottetown and Summerside","PE",108,"COVID"
"139",2022-01-01,"Charlottetown and Summerside","PE",127.3,"COVID"
"140",2022-02-01,"Charlottetown and Summerside","PE",130.2,"COVID"
"141",2022-03-01,"Charlottetown and Summerside","PE",161.2,"COVID"
"142",2022-04-01,"Charlottetown and Summerside","PE",164.1,"COVID"
"143",2022-05-01,"Charlottetown and Summerside","PE",207.2,"COVID"
"144",2022-06-01,"Charlottetown and Summerside","PE",169.4,"COVID"
"145",2022-07-01,"Charlottetown and Summerside","PE",162,"COVID"
"146",2022-08-01,"Charlottetown and Summerside","PE",142.6,"Post-COVID"
"147",2022-09-01,"Charlottetown and Summerside","PE",155.2,"Post-COVID"
"148",2022-10-01,"Charlottetown and Summerside","PE",182.3,"Post-COVID"
"149",2022-11-01,"Charlottetown and Summerside","PE",214.3,"Post-COVID"
"150",2022-12-01,"Charlottetown and Summerside","PE",172.2,"Post-COVID"
"151",2023-01-01,"Charlottetown and Summerside","PE",165.6,"Post-COVID"
"152",2023-02-01,"Charlottetown and Summerside","PE",176.4,"Post-COVID"
"153",2023-03-01,"Charlottetown and Summerside","PE",140.8,"Post-COVID"
"154",2023-04-01,"Charlottetown and Summerside","PE",119.4,"Post-COVID"
"155",2023-05-01,"Charlottetown and Summerside","PE",100.5,"Post-COVID"
"156",2023-06-01,"Charlottetown and Summerside","PE",98.4,"Post-COVID"
"157",2023-07-01,"Charlottetown and Summerside","PE",128.4,"Post-COVID"
"158",2023-08-01,"Charlottetown and Summerside","PE",153.1,"Post-COVID"
"159",2023-09-01,"Charlottetown and Summerside","PE",159.5,"Post-COVID"
"160",2023-10-01,"Charlottetown and Summerside","PE",161.6,"Post-COVID"
"161",2023-11-01,"Charlottetown and Summerside","PE",149.3,"Post-COVID"
"162",2023-12-01,"Charlottetown and Summerside","PE",146.2,"Post-COVID"
"163",2024-01-01,"Charlottetown and Summerside","PE",143.1,"Post-COVID"
"164",2024-02-01,"Charlottetown and Summerside","PE",143.9,"Post-COVID"
"165",2024-03-01,"Charlottetown and Summerside","PE",143.9,"Post-COVID"
"166",2024-04-01,"Charlottetown and Summerside","PE",139.7,"Post-COVID"
"167",2024-05-01,"Charlottetown and Summerside","PE",131.8,"Post-COVID"
"168",2024-06-01,"Charlottetown and Summerside","PE",120.8,"Post-COVID"
"169",2024-07-01,"Charlottetown and Summerside","PE",129.2,"Post-COVID"
"170",2024-08-01,"Charlottetown and Summerside","PE",124.4,"Post-COVID"
"171",2024-09-01,"Charlottetown and Summerside","PE",113.4,"Post-COVID"
"172",2024-10-01,"Charlottetown and Summerside","PE",111.6,"Post-COVID"
"173",2024-11-01,"Charlottetown and Summerside","PE",124.1,"Post-COVID"
"174",2024-12-01,"Charlottetown and Summerside","PE",123.1,"Post-COVID"
"175",2017-10-01,"Halifax","NS",92.1,"Pre-COVID"
"176",2017-11-01,"Halifax","NS",94.4,"Pre-COVID"
"177",2017-12-01,"Halifax","NS",96.1,"Pre-COVID"
"178",2018-01-01,"Halifax","NS",105.1,"Pre-COVID"
"179",2018-02-01,"Halifax","NS",106.4,"Pre-COVID"
"180",2018-03-01,"Halifax","NS",106.8,"Pre-COVID"
"181",2018-04-01,"Halifax","NS",106.4,"Pre-COVID"
"182",2018-05-01,"Halifax","NS",107.6,"Pre-COVID"
"183",2018-06-01,"Halifax","NS",107.9,"Pre-COVID"
"184",2018-07-01,"Halifax","NS",108,"Pre-COVID"
"185",2018-08-01,"Halifax","NS",108,"Pre-COVID"
"186",2018-09-01,"Halifax","NS",106.8,"Pre-COVID"
"187",2018-10-01,"Halifax","NS",110.2,"Pre-COVID"
"188",2018-11-01,"Halifax","NS",109.8,"Pre-COVID"
"189",2018-12-01,"Halifax","NS",103,"Pre-COVID"
"190",2019-01-01,"Halifax","NS",102.3,"Pre-COVID"
"191",2019-02-01,"Halifax","NS",103.8,"Pre-COVID"
"192",2019-03-01,"Halifax","NS",107.9,"Pre-COVID"
"193",2019-04-01,"Halifax","NS",107.7,"Pre-COVID"
"194",2019-05-01,"Halifax","NS",109.7,"Pre-COVID"
"195",2019-06-01,"Halifax","NS",109.3,"Pre-COVID"
"196",2019-07-01,"Halifax","NS",108.1,"Pre-COVID"
"197",2019-08-01,"Halifax","NS",103.9,"Pre-COVID"
"198",2019-09-01,"Halifax","NS",102.2,"Pre-COVID"
"199",2019-10-01,"Halifax","NS",104.1,"Pre-COVID"
"200",2019-11-01,"Halifax","NS",104.5,"Pre-COVID"
"201",2019-12-01,"Halifax","NS",105.2,"Pre-COVID"
"202",2020-01-01,"Halifax","NS",107.3,"Pre-COVID"
"203",2020-02-01,"Halifax","NS",105.9,"Pre-COVID"
"204",2020-03-01,"Halifax","NS",93.6,"COVID"
"205",2020-04-01,"Halifax","NS",79.9,"COVID"
"206",2020-05-01,"Halifax","NS",66.9,"COVID"
"207",2020-06-01,"Halifax","NS",69.7,"COVID"
"208",2020-07-01,"Halifax","NS",76.2,"COVID"
"209",2020-08-01,"Halifax","NS",79,"COVID"
"210",2020-09-01,"Halifax","NS",79.3,"COVID"
"211",2020-10-01,"Halifax","NS",80.8,"COVID"
"212",2020-11-01,"Halifax","NS",84,"COVID"
"213",2020-12-01,"Halifax","NS",90.6,"COVID"
"214",2021-01-01,"Halifax","NS",98.1,"COVID"
"215",2021-02-01,"Halifax","NS",100.7,"COVID"
"216",2021-03-01,"Halifax","NS",109,"COVID"
"217",2021-04-01,"Halifax","NS",111.2,"COVID"
"218",2021-05-01,"Halifax","NS",110.7,"COVID"
"219",2021-06-01,"Halifax","NS",110,"COVID"
"220",2021-07-01,"Halifax","NS",111.2,"COVID"
"221",2021-08-01,"Halifax","NS",111.9,"COVID"
"222",2021-09-01,"Halifax","NS",113,"COVID"
"223",2021-10-01,"Halifax","NS",118.8,"COVID"
"224",2021-11-01,"Halifax","NS",124,"COVID"
"225",2021-12-01,"Halifax","NS",124.7,"COVID"
"226",2022-01-01,"Halifax","NS",130.3,"COVID"
"227",2022-02-01,"Halifax","NS",142.7,"COVID"
"228",2022-03-01,"Halifax","NS",183.7,"COVID"
"229",2022-04-01,"Halifax","NS",182.6,"COVID"
"230",2022-05-01,"Halifax","NS",215.1,"COVID"
"231",2022-06-01,"Halifax","NS",189.6,"COVID"
"232",2022-07-01,"Halifax","NS",184.7,"COVID"
"233",2022-08-01,"Halifax","NS",174,"Post-COVID"
"234",2022-09-01,"Halifax","NS",172,"Post-COVID"
"235",2022-10-01,"Halifax","NS",203.6,"Post-COVID"
"236",2022-11-01,"Halifax","NS",226.7,"Post-COVID"
"237",2022-12-01,"Halifax","NS",184.2,"Post-COVID"
"238",2023-01-01,"Halifax","NS",174.9,"Post-COVID"
"239",2023-02-01,"Halifax","NS",193.5,"Post-COVID"
"240",2023-03-01,"Halifax","NS",156,"Post-COVID"
"241",2023-04-01,"Halifax","NS",139.9,"Post-COVID"
"242",2023-05-01,"Halifax","NS",125.2,"Post-COVID"
"243",2023-06-01,"Halifax","NS",125.3,"Post-COVID"
"244",2023-07-01,"Halifax","NS",145.6,"Post-COVID"
"245",2023-08-01,"Halifax","NS",166.2,"Post-COVID"
"246",2023-09-01,"Halifax","NS",179.9,"Post-COVID"
"247",2023-10-01,"Halifax","NS",177.8,"Post-COVID"
"248",2023-11-01,"Halifax","NS",168.2,"Post-COVID"
"249",2023-12-01,"Halifax","NS",163.4,"Post-COVID"
"250",2024-01-01,"Halifax","NS",155,"Post-COVID"
"251",2024-02-01,"Halifax","NS",159,"Post-COVID"
"252",2024-03-01,"Halifax","NS",157.9,"Post-COVID"
"253",2024-04-01,"Halifax","NS",152.2,"Post-COVID"
"254",2024-05-01,"Halifax","NS",145.6,"Post-COVID"
"255",2024-06-01,"Halifax","NS",143,"Post-COVID"
"256",2024-07-01,"Halifax","NS",145.1,"Post-COVID"
"257",2024-08-01,"Halifax","NS",145.9,"Post-COVID"
"258",2024-09-01,"Halifax","NS",138.5,"Post-COVID"
"259",2024-10-01,"Halifax","NS",134.9,"Post-COVID"
"260",2024-11-01,"Halifax","NS",145.2,"Post-COVID"
"261",2024-12-01,"Halifax","NS",150.1,"Post-COVID"
"262",2017-10-01,"Saint John","NB",102.5,"Pre-COVID"
"263",2017-11-01,"Saint John","NB",107,"Pre-COVID"
"264",2017-12-01,"Saint John","NB",110.8,"Pre-COVID"
"265",2018-01-01,"Saint John","NB",116,"Pre-COVID"
"266",2018-02-01,"Saint John","NB",115.5,"Pre-COVID"
"267",2018-03-01,"Saint John","NB",114.4,"Pre-COVID"
"268",2018-04-01,"Saint John","NB",112.1,"Pre-COVID"
"269",2018-05-01,"Saint John","NB",116.2,"Pre-COVID"
"270",2018-06-01,"Saint John","NB",118.3,"Pre-COVID"
"271",2018-07-01,"Saint John","NB",120.3,"Pre-COVID"
"272",2018-08-01,"Saint John","NB",117.5,"Pre-COVID"
"273",2018-09-01,"Saint John","NB",121.4,"Pre-COVID"
"274",2018-10-01,"Saint John","NB",130.5,"Pre-COVID"
"275",2018-11-01,"Saint John","NB",124.4,"Pre-COVID"
"276",2018-12-01,"Saint John","NB",112.7,"Pre-COVID"
"277",2019-01-01,"Saint John","NB",105,"Pre-COVID"
"278",2019-02-01,"Saint John","NB",114.3,"Pre-COVID"
"279",2019-03-01,"Saint John","NB",117.1,"Pre-COVID"
