"","REF_DATE","City","Province","VALUE","covid"
"1290",2023-09-01,"Victoria","BC",216.5,"Post-COVID"
"1291",2023-10-01,"Victoria","BC",204.1,"Post-COVID"
"1292",2023-11-01,"Victoria","BC",192.1,"Post-COVID"
"1293",2023-12-01,"Victoria","BC",177.1,"Post-COVID"
"1294",2024-01-01,"Victoria","BC",174.7,"Post-COVID"
"1295",2024-02-01,"Victoria","BC",181.1,"Post-COVID"
"1296",2024-03-01,"Victoria","BC",181,"Post-COVID"
"1297",2024-04-01,"Victoria","BC",186.1,"Post-COVID"
"1298",2024-05-01,"Victoria","BC",180.7,"Post-COVID"
"1299",2024-06-01,"Victoria","BC",180.4,"Post-COVID"
"1300",2024-07-01,"Victoria","BC",183.9,"Post-COVID"
"1301",2024-08-01,"Victoria","BC",177,"Post-COVID"
"1302",2024-09-01,"Victoria","BC",173.7,"Post-COVID"
"1303",2024-10-01,"Victoria","BC",178.7,"Post-COVID"
"1304",2024-11-01,"Victoria","BC",180.2,"Post-COVID"
"1305",2024-12-01,"Victoria","BC",175.3,"Post-COVID"
"1306",2017-10-01,"Whitehorse","YT",114.9,"Pre-COVID"
"1307",2017-11-01,"Whitehorse","YT",121.8,"Pre-COVID"
"1308",2017-12-01,"Whitehorse","YT",122.9,"Pre-COVID"
"1309",2018-01-01,"Whitehorse","YT",124.7,"Pre-COVID"
"1310",2018-02-01,"Whitehorse","YT",128.9,"Pre-COVID"
"1311",2018-03-01,"Whitehorse","YT",128.9,"Pre-COVID"
"1312",2018-04-01,"Whitehorse","YT",129.2,"Pre-COVID"
"1313",2018-05-01,"Whitehorse","YT",135.7,"Pre-COVID"
"1314",2018-06-01,"Whitehorse","YT",135.9,"Pre-COVID"
"1315",2018-07-01,"Whitehorse","YT",136.1,"Pre-COVID"
"1316",2018-08-01,"Whitehorse","YT",138.3,"Pre-COVID"
"1317",2018-09-01,"Whitehorse","YT",135.2,"Pre-COVID"
"1318",2018-10-01,"Whitehorse","YT",135.7,"Pre-COVID"
"1319",2018-11-01,"Whitehorse","YT",137,"Pre-COVID"
"1320",2018-12-01,"Whitehorse","YT",138.9,"Pre-COVID"
"1321",2019-01-01,"Whitehorse","YT",135.9,"Pre-COVID"
"1322",2019-02-01,"Whitehorse","YT",135.9,"Pre-COVID"
"1323",2019-03-01,"Whitehorse","YT",140.2,"Pre-COVID"
"1324",2019-04-01,"Whitehorse","YT",140.4,"Pre-COVID"
"1325",2019-05-01,"Whitehorse","YT",137.5,"Pre-COVID"
"1326",2019-06-01,"Whitehorse","YT",135.9,"Pre-COVID"
"1327",2019-07-01,"Whitehorse","YT",140.6,"Pre-COVID"
"1328",2019-08-01,"Whitehorse","YT",140.9,"Pre-COVID"
"1329",2019-09-01,"Whitehorse","YT",140.8,"Pre-COVID"
"1330",2019-10-01,"Whitehorse","YT",140.9,"Pre-COVID"
"1331",2019-11-01,"Whitehorse","YT",140.9,"Pre-COVID"
"1332",2019-12-01,"Whitehorse","YT",145.2,"Pre-COVID"
"1333",2020-01-01,"Whitehorse","YT",145.5,"Pre-COVID"
"1334",2020-02-01,"Whitehorse","YT",144.5,"Pre-COVID"
"1335",2020-03-01,"Whitehorse","YT",136,"COVID"
"1336",2020-04-01,"Whitehorse","YT",125.9,"COVID"
"1337",2020-05-01,"Whitehorse","YT",119.7,"COVID"
"1338",2020-06-01,"Whitehorse","YT",119.6,"COVID"
"1339",2020-07-01,"Whitehorse","YT",119.5,"COVID"
"1340",2020-08-01,"Whitehorse","YT",119.9,"COVID"
"1341",2020-09-01,"Whitehorse","YT",119.8,"COVID"
"1342",2020-10-01,"Whitehorse","YT",119.9,"COVID"
"1343",2020-11-01,"Whitehorse","YT",119.9,"COVID"
"1344",2020-12-01,"Whitehorse","YT",119.9,"COVID"
"1345",2021-01-01,"Whitehorse","YT",125.9,"COVID"
"1346",2021-02-01,"Whitehorse","YT",128.8,"COVID"
"1347",2021-03-01,"Whitehorse","YT",137.6,"COVID"
"1348",2021-04-01,"Whitehorse","YT",143.2,"COVID"
"1349",2021-05-01,"Whitehorse","YT",142.9,"COVID"
"1350",2021-06-01,"Whitehorse","YT",142.9,"COVID"
"1351",2021-07-01,"Whitehorse","YT",146.1,"COVID"
"1352",2021-08-01,"Whitehorse","YT",146.5,"COVID"
"1353",2021-09-01,"Whitehorse","YT",146.8,"COVID"
"1354",2021-10-01,"Whitehorse","YT",151.6,"COVID"
"1355",2021-11-01,"Whitehorse","YT",154.9,"COVID"
"1356",2021-12-01,"Whitehorse","YT",154.9,"COVID"
"1357",2022-01-01,"Whitehorse","YT",156.7,"COVID"
"1358",2022-02-01,"Whitehorse","YT",167.5,"COVID"
"1359",2022-03-01,"Whitehorse","YT",193.8,"COVID"
"1360",2022-04-01,"Whitehorse","YT",205.2,"COVID"
"1361",2022-05-01,"Whitehorse","YT",225,"COVID"
"1362",2022-06-01,"Whitehorse","YT",227.3,"COVID"
"1363",2022-07-01,"Whitehorse","YT",227.8,"COVID"
"1364",2022-08-01,"Whitehorse","YT",210.3,"Post-COVID"
"1365",2022-09-01,"Whitehorse","YT",217.1,"Post-COVID"
"1366",2022-10-01,"Whitehorse","YT",216.7,"Post-COVID"
"1367",2022-11-01,"Whitehorse","YT",229.9,"Post-COVID"
"1368",2022-12-01,"Whitehorse","YT",216,"Post-COVID"
"1369",2023-01-01,"Whitehorse","YT",209.6,"Post-COVID"
"1370",2023-02-01,"Whitehorse","YT",208.5,"Post-COVID"
"1371",2023-03-01,"Whitehorse","YT",204.2,"Post-COVID"
"1372",2023-04-01,"Whitehorse","YT",204.6,"Post-COVID"
"1373",2023-05-01,"Whitehorse","YT",195.7,"Post-COVID"
"1374",2023-06-01,"Whitehorse","YT",191.4,"Post-COVID"
"1375",2023-07-01,"Whitehorse","YT",181.4,"Post-COVID"
"1376",2023-08-01,"Whitehorse","YT",195.7,"Post-COVID"
"1377",2023-09-01,"Whitehorse","YT",199.9,"Post-COVID"
"1378",2023-10-01,"Whitehorse","YT",199.9,"Post-COVID"
"1379",2023-11-01,"Whitehorse","YT",204.4,"Post-COVID"
"1380",2023-12-01,"Whitehorse","YT",195.1,"Post-COVID"
"1381",2024-01-01,"Whitehorse","YT",189.9,"Post-COVID"
"1382",2024-02-01,"Whitehorse","YT",189.9,"Post-COVID"
"1383",2024-03-01,"Whitehorse","YT",189.9,"Post-COVID"
"1384",2024-04-01,"Whitehorse","YT",194.2,"Post-COVID"
"1385",2024-05-01,"Whitehorse","YT",194.4,"Post-COVID"
"1386",2024-06-01,"Whitehorse","YT",194.5,"Post-COVID"
"1387",2024-07-01,"Whitehorse","YT",194.9,"Post-COVID"
"1388",2024-08-01,"Whitehorse","YT",194.9,"Post-COVID"
"1389",2024-09-01,"Whitehorse","YT",192.8,"Post-COVID"
"1390",2024-10-01,"Whitehorse","YT",189.9,"Post-COVID"
"1391",2024-11-01,"Whitehorse","YT",189.8,"Post-COVID"
"1392",2024-12-01,"Whitehorse","YT",186.5,"Post-COVID"
"1393",2017-10-01,"Yellowknife","NT",114.2,"Pre-COVID"
"1394",2017-11-01,"Yellowknife","NT",122.8,"Pre-COVID"
"1395",2017-12-01,"Yellowknife","NT",123.9,"Pre-COVID"
"1396",2018-01-01,"Yellowknife","NT",124.3,"Pre-COVID"
"1397",2018-02-01,"Yellowknife","NT",125.4,"Pre-COVID"
"1398",2018-03-01,"Yellowknife","NT",125.9,"Pre-COVID"
"1399",2018-04-01,"Yellowknife","NT",127.6,"Pre-COVID"
"1400",2018-05-01,"Yellowknife","NT",132.5,"Pre-COVID"
"1401",2018-06-01,"Yellowknife","NT",136,"Pre-COVID"
"1402",2018-07-01,"Yellowknife","NT",136.7,"Pre-COVID"
"1403",2018-08-01,"Yellowknife","NT",137.5,"Pre-COVID"
"1404",2018-09-01,"Yellowknife","NT",137.6,"Pre-COVID"
"1405",2018-10-01,"Yellowknife","NT",142,"Pre-COVID"
"1406",2018-11-01,"Yellowknife","NT",142,"Pre-COVID"
"1407",2018-12-01,"Yellowknife","NT",137,"Pre-COVID"
"1408",2019-01-01,"Yellowknife","NT",126.1,"Pre-COVID"
"1409",2019-02-01,"Yellowknife","NT",126.4,"Pre-COVID"
"1410",2019-03-01,"Yellowknife","NT",130.7,"Pre-COVID"
"1411",2019-04-01,"Yellowknife","NT",135.7,"Pre-COVID"
"1412",2019-05-01,"Yellowknife","NT",139.9,"Pre-COVID"
"1413",2019-06-01,"Yellowknife","NT",138.7,"Pre-COVID"
"1414",2019-07-01,"Yellowknife","NT",134.6,"Pre-COVID"
"1415",2019-08-01,"Yellowknife","NT",132.6,"Pre-COVID"
"1416",2019-09-01,"Yellowknife","NT",132,"Pre-COVID"
"1417",2019-10-01,"Yellowknife","NT",135.9,"Pre-COVID"
"1418",2019-11-01,"Yellowknife","NT",136.7,"Pre-COVID"
"1419",2019-12-01,"Yellowknife","NT",138.3,"Pre-COVID"
"1420",2020-01-01,"Yellowknife","NT",140.2,"Pre-COVID"
"1421",2020-02-01,"Yellowknife","NT",138.9,"Pre-COVID"
"1422",2020-03-01,"Yellowknife","NT",126.4,"COVID"
"1423",2020-04-01,"Yellowknife","NT",108.5,"COVID"
"1424",2020-05-01,"Yellowknife","NT",100.1,"COVID"
"1425",2020-06-01,"Yellowknife","NT",101.8,"COVID"
"1426",2020-07-01,"Yellowknife","NT",106.5,"COVID"
"1427",2020-08-01,"Yellowknife","NT",107.4,"COVID"
"1428",2020-09-01,"Yellowknife","NT",108.5,"COVID"
"1429",2020-10-01,"Yellowknife","NT",110.8,"COVID"
"1430",2020-11-01,"Yellowknife","NT",111.9,"COVID"
"1431",2020-12-01,"Yellowknife","NT",117.6,"COVID"
"1432",2021-01-01,"Yellowknife","NT",120.6,"COVID"
"1433",2021-02-01,"Yellowknife","NT",122,"COVID"
"1434",2021-03-01,"Yellowknife","NT",129.9,"COVID"
"1435",2021-04-01,"Yellowknife","NT",134.3,"COVID"
"1436",2021-05-01,"Yellowknife","NT",137.5,"COVID"
"1437",2021-06-01,"Yellowknife","NT",140.8,"COVID"
"1438",2021-07-01,"Yellowknife","NT",142.3,"COVID"
"1439",2021-08-01,"Yellowknife","NT",143.4,"COVID"
"1440",2021-09-01,"Yellowknife","NT",145,"COVID"
"1441",2021-10-01,"Yellowknife","NT",149.8,"COVID"
"1442",2021-11-01,"Yellowknife","NT",153.7,"COVID"
"1443",2021-12-01,"Yellowknife","NT",155.3,"COVID"
"1444",2022-01-01,"Yellowknife","NT",154,"COVID"
"1445",2022-02-01,"Yellowknife","NT",160.4,"COVID"
"1446",2022-03-01,"Yellowknife","NT",190.5,"COVID"
"1447",2022-04-01,"Yellowknife","NT",196.2,"COVID"
"1448",2022-05-01,"Yellowknife","NT",208.5,"COVID"
"1449",2022-06-01,"Yellowknife","NT",214,"COVID"
"1450",2022-07-01,"Yellowknife","NT",216.9,"COVID"
"1451",2022-08-01,"Yellowknife","NT",193.8,"Post-COVID"
"1452",2022-09-01,"Yellowknife","NT",200.2,"Post-COVID"
"1453",2022-10-01,"Yellowknife","NT",202.5,"Post-COVID"
"1454",2022-11-01,"Yellowknife","NT",212.4,"Post-COVID"
"1455",2022-12-01,"Yellowknife","NT",204.6,"Post-COVID"
"1456",2023-01-01,"Yellowknife","NT",197.1,"Post-COVID"
"1457",2023-02-01,"Yellowknife","NT",188,"Post-COVID"
"1458",2023-03-01,"Yellowknife","NT",178.4,"Post-COVID"
"1459",2023-04-01,"Yellowknife","NT",182,"Post-COVID"
"1460",2023-05-01,"Yellowknife","NT",179.7,"Post-COVID"
"1461",2023-06-01,"Yellowknife","NT",177.2,"Post-COVID"
"1462",2023-07-01,"Yellowknife","NT",174.8,"Post-COVID"
"1463",2023-08-01,"Yellowknife","NT",175.7,"Post-COVID"
"1464",2023-09-01,"Yellowknife","NT",180.3,"Post-COVID"
"1465",2023-10-01,"Yellowknife","NT",183.1,"Post-COVID"
"1466",2023-11-01,"Yellowknife","NT",187.3,"Post-COVID"
"1467",2023-12-01,"Yellowknife","NT",185.1,"Post-COVID"
"1468",2024-01-01,"Yellowknife","NT",180.8,"Post-COVID"
"1469",2024-02-01,"Yellowknife","NT",180.5,"Post-COVID"
"1470",2024-03-01,"Yellowknife","NT",180.9,"Post-COVID"
"1471",2024-04-01,"Yellowknife","NT",185.7,"Post-COVID"
"1472",2024-05-01,"Yellowknife","NT",183.4,"Post-COVID"
"1473",2024-06-01,"Yellowknife","NT",178.9,"Post-COVID"
"1474",2024-07-01,"Yellowknife","NT",179.8,"Post-COVID"
"1475",2024-08-01,"Yellowknife","NT",180.5,"Post-COVID"
"1476",2024-09-01,"Yellowknife","NT",179.2,"Post-COVID"
"1477",2024-10-01,"Yellowknife","NT",179.4,"Post-COVID"
"1478",2024-11-01,"Yellowknife","NT",179.9,"Post-COVID"
"1479",2024-12-01,"Yellowknife","NT",179.9,"Post-COVID"
